00001881,Willie,Davis,023,WR,230,289,294423.29
00001882,Anthony,Wilkerson,022,RB,193,500,763072.36
00001883,Caleb,Macias,003,QB,49,-10,617734.17
00001884,Cody,Medina,023,QB,156,-15,180104.72
00001885,Joshua,Jones,013,WR,86,355,603424.77
00001886,Danny,Brown,007,WR,38,388,175289.43
00001887,Todd,Jennings,020,RB,221,120,645794.22
00001888,William,Morgan,010,QB,98,170,314217.48
00001889,Adam,Mann,012,RB,41,-64,948596.77
00001890,James,Newton,007,RB,9,318,144655.09
00001891,Oscar,Garza,023,QB,241,149,997677.59
00001892,Alan,Morris,012,QB,272,329,952044.76
00001893,Jonathan,Carter,019,RB,146,282,181407.91
00001894,Richard,Brown,003,WR,146,480,188890.91
00001895,Reginald,Sheppard,032,RB,160,175,886068.12
00001896,Robert,Coffey,028,QB,129,50,847648.29
00001897,Thomas,Hill,021,RB,118,-43,931441.81
00001898,Paul,Wolf,004,QB,88,434,657477.64
00001899,Stephen,Wong,018,WR,140,224,680525.69
00001900,Joseph,Smith,013,RB,63,403,751691.73
00001901,Charles,Hudson,005,WR,105,17,688633.05
00001902,Jason,Moss,002,WR,234,69,883634.33
00001903,Steven,Coleman,007,WR,131,-81,171518.22
00001904,Christopher,Murphy,012,RB,298,246,155734.35
00001905,Warren,Mckee,029,WR,93,429,285218.74
00001906,Shane,Woods,004,RB,11,262,717859.83
00001907,Jeff,Lopez,015,QB,249,268,931911.75
00001908,Justin,Herrera,002,QB,144,139,374851.78
00001909,Daniel,Hunt,004,WR,251,0,511261.28
00001910,Troy,Gomez,018,QB,202,154,939587.11
00001911,John,Manning,015,QB,236,205,106985.69
00001912,Gregory,Solis,014,RB,146,36,744022.7
00001913,Christopher,Robbins,020,WR,299,403,403527.56
00001914,Miguel,Thomas,003,RB,264,308,291198.74
00001915,Bryan,Lamb,007,WR,133,464,718846.62
00001916,Benjamin,Hanson,025,QB,256,-66,861550.58
00001917,Gabriel,Davis,029,RB,237,248,719847.56
00001918,Tyler,Hill,024,QB,93,444,977540.49
00001919,Brian,Fisher,024,WR,120,428,556185.27
00001920,Darren,Martin,027,QB,56,351,403127.43
00001921,Phillip,Chapman,023,WR,10,-33,397527.8
00001922,Michael,Miller,013,QB,20,150,475379.24
00001923,Joseph,Mccarty,014,QB,29,289,602222.21
00001924,Bradley,Anderson,017,QB,165,309,255551.69
00001925,Johnny,Ewing,022,WR,118,473,368883.8
00001926,Glenn,Jones,007,QB,228,-49,583773.32
00001927,Ryan,Potter,025,RB,283,-18,231086.35
00001928,Peter,Smith,021,QB,63,-28,295882.73
00001929,Ryan,Higgins,002,RB,1,64,927610.88
00001930,Henry,Faulkner,007,WR,120,-68,606965.66
00001931,Warren,Duran,018,QB,252,446,346817.43
00001932,Brent,Hendrix,002,QB,157,123,146610.52
00001933,Kenneth,Allison,028,QB,28,63,934502.36
00001934,Donald,Griffin,019,RB,55,-14,391337.68
00001935,John,Santana,030,QB,131,-24,609132.79
00001936,Samuel,Swanson,029,QB,133,187,732969.25
00001937,Ronald,Johnson,016,WR,151,81,986518.74
00001938,David,Baker,031,RB,109,311,866959.22
00001939,Jose,Guerra,032,WR,265,221,832229.21
00001940,James,Clark,019,WR,74,-42,254750.93
00001941,Keith,Craig,013,RB,240,-11,825985.2
00001942,Mark,Saunders,021,QB,227,-60,145207.28
00001943,Eddie,Padilla,005,QB,234,237,978011.99
00001944,James,Abbott,024,WR,269,180,840070.13
00001945,Steven,Nguyen,031,WR,190,184,496001.88
00001946,Juan,Wright,012,RB,14,139,632402.86
00001947,Robert,Carpenter,006,RB,213,249,469455.45
00001948,Eric,Miller,014,QB,247,281,833001.38
00001949,David,Arias,019,WR,223,-71,900835.24
00001950,Jason,Edwards,023,QB,125,482,659099.97
00001951,Jason,Mahoney,009,WR,84,422,995140.94
00001952,Robert,Zimmerman,010,RB,15,-70,889437.85
00001953,Christopher,Nelson,020,QB,223,40,416292.38
00001954,Andrew,Parker,015,RB,186,449,295261.7
00001955,Christopher,Haney,015,RB,123,161,509513.94
00001956,Robert,Washington,005,WR,187,118,313138.28
00001957,Gregory,Davis,031,QB,58,248,379139.36
00001958,Joshua,Hammond,032,WR,88,251,928530.22
00001959,Timothy,Day,011,WR,136,191,596436.54
00001960,Edward,Steele,010,WR,65,406,208288.93
00001961,Craig,Mcclain,022,RB,175,364,327047.91
00001962,William,Lopez,019,QB,239,359,453822.28
00001963,Brian,Schneider,014,QB,178,44,638416.98
00001964,Steven,Russell,016,RB,166,459,386075.97
00001965,James,Moore,004,RB,124,189,199271.57
00001966,Brian,Mooney,011,RB,135,167,116105.33
00001967,Donald,Molina,004,QB,168,123,488270.86
00001968,James,Henry,005,QB,214,377,904730.6
00001969,Kyle,Anderson,032,QB,5,349,642517.35
00001970,Michael,Smith,006,QB,150,297,600563.95
00001971,Jason,Santiago,012,RB,87,59,284570.43
00001972,William,Williams,004,WR,139,4,331341.92
00001973,Timothy,Johnston,005,RB,13,76,683297.75
00001974,Timothy,Ortiz,027,RB,264,193,685448.03
00001975,Jon,Miles,008,WR,130,484,412628.56
00001976,Scott,Kelly,027,QB,59,490,717729.81
00001977,Robert,Bartlett,032,RB,108,254,921012.86
00001978,Patrick,Bailey,002,QB,292,89,545627.6
00001979,Jeffrey,Webb,001,WR,110,32,586015.66
00001980,Luis,Russo,008,QB,169,115,636125.72
00001981,Brandon,Ross,019,WR,202,316,492158.93
00001982,Jeremy,Jensen,013,RB,73,172,786768.03
00001983,Jerry,Bell,004,RB,140,-95,700675.67
00001984,Daniel,Lewis,003,QB,202,57,736312.88
00001985,Caleb,Price,022,QB,159,102,675341.68
00001986,Michael,Phillips,018,WR,127,305,504787.94
00001987,Jeffrey,Lewis,022,WR,14,475,796507.48
00001988,Daniel,Ellis,024,RB,134,371,157247.44
00001989,Shannon,Hartman,022,RB,67,114,681640.39
00001990,Joe,Turner,016,RB,210,386,418582.83
00001991,James,Klein,015,WR,64,432,321918.42
00001992,William,Gonzales,009,QB,109,-23,291154.24
00001993,Daniel,Jones,024,WR,57,134,576744.07
00001994,Kenneth,Contreras,001,WR,137,294,103522.28
00001995,Robert,Anderson,014,WR,143,283,505229.61
00001996,Jeffrey,Rich,022,RB,1,74,378732.29
00001997,Cody,Chang,022,RB,135,494,282395.64
00001998,Eugene,Yang,028,QB,215,472,415136.65
00001999,Daniel,Golden,032,QB,221,178,824733.24
00002000,Joel,Roy,019,RB,197,263,415000.15
00002001,Steven,Parker,014,RB,215,309,316720.92
00002002,Andrew,Walsh,019,RB,141,495,357683.42
00002003,John,Ramirez,008,QB,257,98,285615.76
00002004,Andrew,White,012,RB,206,108,159702.14
00002005,Joseph,Herrera,027,QB,56,471,360513.14
00002006,Dylan,Haley,007,QB,220,223,296805.96
00002007,Matthew,Richards,009,QB,289,-30,964516.2
00002008,Jonathan,Swanson,019,RB,191,101,929456.48
00002009,Jacob,Carpenter,015,WR,130,465,113880.77
00002010,Michael,Stephens,014,QB,145,366,597537.86
00002011,Thomas,Noble,031,WR,72,413,607423.56
00002012,Sean,Moore,007,QB,66,14,228886.95
00002013,Matthew,Harrell,009,QB,75,33,851189.83
00002014,Richard,Liu,027,WR,262,372,747679.49
00002015,Donald,Avila,017,QB,75,248,189036.4
00002016,Johnathan,Galloway,019,RB,144,352,603061.88
00002017,Matthew,Kelly,001,WR,94,203,106933.35
00002018,Phillip,Phillips,009,RB,287,179,445448.04
00002019,Dylan,Williams,018,QB,246,239,199887.6
00002020,Edward,Rice,028,WR,176,482,383033.71
00002021,Anthony,Warren,022,RB,259,10,205400.2
00002022,Jeffrey,Lin,032,WR,9,262,750129.3
00002023,Robert,Mathis,016,WR,80,458,410719.96
00002024,David,Johnson,011,RB,19,-73,772030.09
00002025,Jackson,Wilson,013,RB,216,25,388708.63
00002026,Jonathan,Cook,028,QB,195,256,236573.65
00002027,Sean,Lawson,010,RB,263,-44,494971.13
00002028,Mitchell,Washington,013,RB,62,-86,802722.97
00002029,William,Bird,005,RB,284,36,693326.02
00002030,Jacob,Howe,020,RB,110,113,641631.18
00002031,David,Peters,017,WR,9,233,549991.85
00002032,Robert,Johnson,022,RB,118,497,601529.0
00002033,Wayne,Mcclain,002,WR,36,327,841293.5
00002034,Alex,Hernandez,016,QB,53,-77,539777.18
00002035,Trevor,Robinson,031,QB,8,228,854259.14
00002036,Michael,White,026,QB,188,25,861555.38
00002037,Andrew,Hayes,023,WR,32,61,486763.39
00002038,Jonathan,Park,014,WR,236,308,908292.2
00002039,Mark,Hill,004,RB,28,473,109319.34
00002040,Anthony,Gates,027,WR,40,78,973029.37
00002041,Ray,Espinoza,006,WR,268,331,385092.65
00002042,Daniel,Nelson,028,WR,0,61,695617.66
00002043,Jeremy,Oconnell,003,WR,45,467,644351.24
00002044,Thomas,Perry,012,WR,181,361,462409.68
00002045,David,Taylor,028,WR,28,-30,304449.74
00002046,William,Nguyen,022,QB,278,249,806808.28
00002047,Robert,Mcdonald,029,QB,156,93,510362.57
00002048,Paul,Vasquez,030,WR,260,416,220283.01
00002049,Blake,Butler,020,WR,81,474,269640.9
00002050,Travis,Smith,018,RB,297,376,974613.42
00002051,Mark,Coleman,031,QB,71,472,344517.21
00002052,Daniel,Adams,030,QB,193,449,807166.5
00002053,Justin,Jackson,027,WR,54,-93,163111.32
00002054,Joshua,Hensley,022,RB,235,-38,917430.05
00002055,Nicholas,Lawson,030,QB,60,98,515435.03
00002056,Robert,Hall,002,QB,274,151,700122.85
00002057,Vincent,Powers,007,QB,297,-73,608288.96
00002058,Seth,Ramirez,023,RB,258,302,858206.4
00002059,Daniel,Holmes,017,QB,235,145,386434.1
00002060,Miguel,Robinson,009,QB,252,-24,319998.0
00002061,Gregory,Fisher,014,QB,181,459,865254.93
00002062,Brandon,Kim,029,QB,265,13,306438.63
00002063,Nicholas,Schneider,018,RB,92,-95,393889.15
00002064,Mark,Moore,012,RB,129,404,900924.95
00002065,Richard,Kelly,032,QB,156,374,333263.23
00002066,Gerald,Gomez,002,WR,32,163,614532.58
00002067,Joshua,Rhodes,004,RB,221,427,202501.38
00002068,Billy,Vargas,011,QB,233,453,570086.25
00002069,Christopher,Mitchell,012,RB,35,372,998129.13
00002070,Ronald,Ortiz,007,WR,67,296,468013.41
00002071,Anthony,Allen,008,RB,121,339,855026.99
00002072,Daniel,Morgan,010,WR,228,191,405106.98
00002073,Carlos,Moreno,003,RB,243,177,363405.35
00002074,Adam,Martinez,011,QB,44,24,889031.45
00002075,Jeff,Clark,012,QB,269,-25,999606.33
00002076,William,Walker,022,QB,102,437,449501.42
00002077,Kevin,Perry,032,WR,67,417,936441.66
00002078,Nathan,Bowers,013,RB,57,404,679986.53
00002079,Blake,Lee,026,RB,93,263,548286.13
00002080,Peter,Lin,012,QB,34,9,497560.21
00002081,Scott,Miller,001,WR,107,108,156674.25
00002082,Ian,Sanchez,004,RB,68,248,873133.91
00002083,Jeffrey,Keller,001,WR,268,138,231983.57
00002084,Jeremy,Torres,029,QB,34,-21,207513.21
00002085,James,Wood,006,QB,93,171,704092.73
00002086,Dennis,Walker,015,WR,250,86,673222.87
00002087,John,Davidson,008,WR,262,489,752648.47
00002088,Ethan,Allen,031,RB,240,-25,309143.83
00002089,William,Hall,010,QB,9,266,134333.46
00002090,Christopher,Garza,030,QB,80,469,840306.15
00002091,David,Gregory,029,RB,5,284,494966.14
00002092,Andrew,Moreno,022,WR,223,141,960883.95
00002093,Dillon,Williams,002,WR,193,478,477323.47
00002094,Kevin,Hanson,008,QB,234,177,934029.54
00002095,Matthew,King,005,QB,211,414,813141.0
00002096,Philip,Bauer,029,RB,279,363,152460.13
00002097,Leroy,Hawkins,015,WR,24,338,685422.76
00002098,Christopher,Silva,010,RB,262,402,901935.77
00002099,Corey,Green,011,WR,222,360,170847.08
00002100,Christopher,Yates,026,WR,103,-38,107330.32
00002101,Thomas,Garza,025,WR,277,298,191049.42
00002102,Kyle,West,009,RB,178,404,674144.29
00002103,Matthew,Nguyen,022,QB,105,-83,220288.26
00002104,Matthew,Jones,023,WR,46,189,188659.94
00002105,William,Mcintosh,019,RB,137,448,800154.23
00002106,John,Perez,018,WR,15,22,270706.19
00002107,Roberto,Johnston,026,RB,199,141,715280.53
00002108,Miguel,Stone,004,QB,211,313,718368.11
00002109,Kenneth,Miller,007,QB,117,55,624250.6
00002110,Jeffery,Gonzalez,020,QB,227,316,864750.06
00002111,David,Erickson,009,WR,296,406,906215.1
00002112,Mark,Hensley,001,QB,206,487,612248.24
00002113,Darin,Wood,030,QB,95,303,354828.77
00002114,Mark,Shields,023,QB,82,65,634945.02
00002115,Austin,Walton,016,QB,249,-83,563831.37
00002116,Dale,Ibarra,003,QB,56,-23,209412.27
00002117,Shane,Lawrence,022,RB,101,39,102421.99
00002118,Jack,Vang,030,QB,114,62,844690.3
00002119,Jon,Johnson,022,QB,49,131,923469.29
00002120,Gregory,Rojas,023,RB,218,252,240895.77
00002121,David,Williams,028,WR,283,390,970887.44
00002122,Jonathan,Cook,029,RB,32,172,967963.93
00002123,Zachary,Bryant,001,QB,287,371,891230.27
00002124,Jonathan,Mcpherson,024,WR,188,163,155073.89
00002125,Dale,Mason,006,RB,75,219,319163.54
00002126,Gregory,Page,013,RB,31,178,429338.63
00002127,Miguel,Thomas,029,QB,170,-30,560126.18
00002128,Bradley,White,010,QB,77,285,548255.98
00002129,William,Ellis,011,QB,83,108,126947.03
00002130,Bryan,Donovan,015,WR,52,101,479144.68
00002131,Michael,Christensen,011,RB,249,212,819629.17
00002132,Joseph,Nguyen,008,WR,16,88,948686.63
00002133,Martin,Mullins,018,RB,234,69,379549.61
00002134,Brandon,Bush,004,QB,20,436,835389.03
00002135,Scott,Hess,024,RB,78,16,963448.48
00002136,Richard,Lowe,009,QB,137,60,449228.28
00002137,Jonathan,Cardenas,031,RB,6,199,858293.62
00002138,Marco,Alexander,025,QB,88,440,803629.48
00002139,Bobby,Hughes,022,QB,188,97,366691.35
00002140,Todd,Washington,011,WR,121,109,520739.11
00002141,Stephen,Sellers,009,WR,104,449,556176.51
00002142,Scott,Sandoval,024,WR,87,85,343952.86
00002143,Ronald,Harris,018,RB,269,-69,291961.94
00002144,Andre,Sullivan,014,RB,295,487,266702.22
00002145,Alexander,White,013,QB,196,-72,240623.93
00002146,Ryan,Copeland,005,RB,71,380,880789.67
00002147,Ricky,Moore,030,WR,211,444,523453.88
00002148,David,Schaefer,022,QB,164,114,538604.26
00002149,James,Green,030,WR,64,135,379478.24
00002150,Phillip,Higgins,010,QB,216,-36,267636.0
00002151,Kyle,Williams,032,WR,199,-67,261630.83
00002152,Donald,Scott,021,WR,147,262,667741.24
00002153,Matthew,Murphy,024,RB,224,97,350075.3
00002154,Jason,Paul,018,QB,68,308,920976.41
00002155,Gary,Smith,007,QB,273,-84,886010.06
00002156,Wayne,Young,032,WR,118,31,654347.47
00002157,Peter,Rodgers,011,QB,114,100,141193.01
00002158,Juan,Charles,005,QB,64,315,402032.96
00002159,Timothy,Grant,023,RB,279,459,109926.29
00002160,Gregory,Powell,010,WR,237,126,713837.83
00002161,John,Bell,016,WR,272,459,183409.04
00002162,Andrew,Hart,020,RB,165,236,733738.8
00002163,James,Ellison,017,RB,49,59,895279.91
00002164,Gilbert,Malone,031,RB,169,230,610997.24
00002165,Thomas,Diaz,013,RB,277,-72,900497.15
00002166,Jared,Andrews,018,QB,175,165,384416.3
00002167,Peter,Allen,016,QB,64,6,626028.55
00002168,Todd,Jacobs,009,RB,126,38,776480.25
00002169,Gary,Smith,006,QB,70,442,366035.9
00002170,Brandon,Myers,017,WR,11,342,130487.16
00002171,Christian,Riley,002,RB,187,132,956809.26
00002172,Jordan,Murphy,029,QB,284,249,814103.94
00002173,Leon,Joyce,016,QB,92,185,959940.22
00002174,Kenneth,Johnson,001,WR,181,207,372211.88
00002175,Michael,Rangel,001,RB,9,488,961002.85
00002176,Joseph,Stein,017,WR,112,254,193515.43
00002177,Gregory,Terrell,032,QB,126,-2,640597.41
00002178,Daniel,Gonzales,030,QB,261,90,966840.31
00002179,Michael,Duffy,006,RB,99,235,772419.78
00002180,Danny,Ford,023,QB,238,474,825591.07
00002181,Marcus,Mitchell,002,QB,16,383,499363.53
00002182,Colton,Johnson,026,RB,122,180,291353.63
00002183,Michael,Henson,029,QB,47,314,984859.01
00002184,Jordan,Washington,002,QB,107,-25,644249.2
00002185,Brandon,Obrien,022,WR,160,426,852774.01
00002186,Joe,Braun,003,QB,127,349,770485.18
00002187,John,Moore,026,QB,104,190,663996.57
00002188,Glenn,Erickson,008,RB,292,46,321042.05
00002189,Justin,Paul,026,RB,144,98,844869.98
00002190,Tracy,Rojas,004,WR,135,231,545581.03
00002191,Michael,Ruiz,006,QB,241,482,325436.8
00002192,Alexander,Stanley,015,RB,88,204,743857.2
00002193,David,Kaufman,007,WR,32,-50,521140.72
00002194,Colton,Henderson,017,QB,34,322,842478.0
00002195,Thomas,Briggs,013,QB,74,216,108899.62
00002196,Michael,Mayer,019,WR,223,-39,853841.14
00002197,James,Hanson,026,WR,1,369,699190.56
00002198,Andrew,Hicks,019,RB,71,106,894381.72
00002199,Benjamin,Whitney,014,RB,225,119,214872.02
00002200,Jack,Brown,029,RB,121,109,254775.17
00002201,Juan,Fisher,029,QB,58,212,257401.04
00002202,William,Bowman,021,RB,232,372,868863.03
00002203,Evan,Goodwin,012,WR,25,74,877621.45
00002204,Joseph,Morgan,016,WR,153,295,647153.57
00002205,Anthony,Curtis,020,QB,15,249,970155.76
00002206,Nathan,Vega,002,RB,180,166,268853.65
00002207,James,Fields,023,QB,205,-29,618945.11
00002208,Michael,Holland,020,QB,154,206,604534.14
00002209,Nathan,Gomez,028,WR,148,284,125650.2
00002210,Melvin,Smith,030,WR,184,68,372978.94
00002211,Robert,Young,004,QB,151,256,790545.19
00002212,Ryan,Wilson,007,QB,268,361,756426.07
00002213,Matthew,Moreno,030,QB,77,233,825623.84
00002214,Larry,Young,003,WR,27,1,937315.27
00002215,Travis,Moore,014,RB,265,32,148886.37
00002216,Derek,Miller,011,RB,276,127,134164.26
00002217,William,Stephenson,028,QB,46,443,761428.17
00002218,Thomas,Gonzales,002,WR,229,-53,519496.69
00002219,Kenneth,Fuller,012,WR,297,59,627138.99
00002220,Blake,Nash,016,RB,40,332,124076.52
00002221,Jeremy,Taylor,017,QB,174,337,846880.42
00002222,Paul,Gomez,013,WR,173,74,105981.81
00002223,Steven,Lozano,008,RB,110,243,685278.37
00002224,Joseph,Brown,021,RB,34,80,903583.62
00002225,Alex,Morgan,012,QB,36,499,353554.74
00002226,Frederick,Sampson,015,QB,101,61,643033.91
00002227,Thomas,Nichols,009,RB,208,269,288842.66
00002228,Paul,Strickland,024,QB,65,335,874126.87
00002229,Eric,Martinez,016,RB,227,80,688622.11
00002230,Jason,Santos,007,WR,265,391,437175.4
00002231,Robert,Caldwell,009,QB,113,189,160209.72
00002232,Miguel,Smith,023,QB,140,328,410799.93
00002233,Blake,Stewart,026,RB,83,476,273991.18
00002234,Richard,Gonzalez,019,QB,47,344,651953.89
00002235,Justin,Williams,011,QB,263,14,274633.91
00002236,Brian,Clay,018,RB,233,464,274216.61
00002237,John,Coleman,004,WR,291,317,537234.45
00002238,James,Brown,028,RB,27,368,920647.33
00002239,Harry,Edwards,027,WR,163,430,898316.83
00002240,Anthony,Fernandez,019,QB,28,-36,736237.63
00002241,Daniel,Hester,015,WR,300,250,476595.53
00002242,Donald,Washington,024,RB,175,314,447682.43
00002243,Frank,Martin,006,WR,39,-26,835848.67
00002244,Timothy,Underwood,009,WR,234,43,374448.5
00002245,Joseph,Brewer,028,QB,236,393,186733.01
00002246,Scott,Thomas,032,QB,103,163,560028.36
00002247,Eugene,Weber,017,WR,74,432,727085.03
00002248,Edgar,Vincent,028,WR,161,310,310403.98
00002249,Rodney,Simpson,010,QB,111,186,523239.5
00002250,David,Burns,009,WR,106,364,141126.09
00002251,Gregory,Harper,005,WR,201,53,845395.97
00002252,Jeremiah,Figueroa,015,WR,23,409,257805.78
00002253,Joshua,Collins,015,QB,58,481,168747.35
00002254,Brett,Newton,030,RB,26,400,528133.66
00002255,Michael,Stewart,025,WR,56,211,264001.13
00002256,Joshua,Bishop,012,WR,19,452,114312.29
00002257,Mark,Khan,002,QB,98,121,918268.32
00002258,Thomas,Harris,026,QB,267,34,887298.06
00002259,Jason,Crawford,007,RB,254,331,860244.12
00002260,Raymond,Perry,024,QB,146,69,750833.39
00002261,Richard,Stephens,019,QB,29,111,332102.14
00002262,Jeffrey,Wilson,014,RB,23,-82,369654.58
00002263,Randy,Banks,015,QB,290,-72,806552.94
00002264,Andrew,Peterson,028,QB,134,84,827911.39
00002265,Noah,Anderson,027,WR,175,89,918328.16
00002266,Dalton,Underwood,024,QB,92,481,704145.55
00002267,Jerome,Hendrix,022,RB,61,-38,693465.9
00002268,William,Harris,012,RB,144,373,845733.98
00002269,John,Montgomery,005,RB,53,17,537028.55
00002270,Darius,Simpson,021,QB,156,486,408766.56
00002271,Michael,Doyle,028,WR,204,371,506590.93
00002272,Christopher,Powell,022,WR,243,-91,244476.71
00002273,Victor,Lindsey,029,QB,106,48,483516.95
00002274,Brian,Casey,031,QB,3,65,218184.27
00002275,Dale,Olsen,001,QB,211,-12,516518.31
00002276,Christopher,Garcia,029,WR,228,124,722691.19
00002277,Steve,Robinson,013,QB,148,312,560234.57
00002278,Samuel,Oliver,030,WR,91,-46,605694.62
00002279,Billy,Townsend,001,WR,93,140,635591.11
00002280,Micheal,Jackson,007,QB,216,333,255238.86
00002281,Eric,Ramirez,018,WR,105,448,724711.96
00002282,Richard,Lowery,032,QB,159,373,423879.06
00002283,Jeffrey,Bowers,019,QB,202,-4,190720.3
00002284,Russell,Brown,019,RB,257,239,805492.45
00002285,James,Anderson,005,RB,70,-84,178258.39
00002286,William,Saunders,004,QB,87,210,517433.16
00002287,Marcus,Nunez,026,WR,35,185,792776.46
00002288,Jeffrey,Jenkins,013,QB,99,222,256514.44
00002289,Steven,Finley,018,WR,261,44,714493.5
00002290,Roger,Phillips,006,RB,109,432,782945.58
00002291,Brian,Scott,016,QB,98,5,465644.39
00002292,William,Williams,028,QB,73,368,116670.14
00002293,Martin,Lee,017,QB,90,434,722890.31
00002294,Gregory,Garner,003,WR,25,436,579465.71
00002295,David,Holder,031,RB,246,310,328747.76
00002296,Gary,Hobbs,005,WR,40,383,566932.31
00002297,Joshua,Brown,001,QB,15,436,148622.97
00002298,Christopher,Jackson,013,WR,198,281,565118.14
00002299,Jonathan,Berry,018,RB,58,120,919170.38
00002300,Shaun,Jackson,001,RB,282,373,715299.37
00002301,Bryan,Young,014,QB,282,-25,793551.29
00002302,Nicholas,Keller,014,RB,48,170,348829.8
00002303,Colin,Davidson,020,RB,285,68,432297.17
00002304,Brent,Brown,005,RB,90,438,319723.2
00002305,Jeffrey,Lopez,028,RB,206,393,471162.24
00002306,Charles,Rodriguez,016,QB,65,286,225292.64
00002307,Roger,Davis,032,RB,247,63,820095.85
00002308,Gregory,Turner,026,WR,267,162,813758.28
00002309,John,Alvarado,019,RB,31,76,126903.8
00002310,Travis,Pugh,014,WR,64,392,901857.56
00002311,Mark,Richardson,027,QB,66,424,505163.67
00002312,Robert,Brown,020,RB,35,223,472940.27
00002313,Robert,Fletcher,002,WR,197,164,216156.1
00002314,Thomas,Randall,031,RB,189,405,247154.91
00002315,Daniel,Hamilton,018,QB,84,145,305694.1
00002316,John,Williams,016,RB,269,-30,769315.29
00002317,Willie,Robertson,023,WR,96,72,839118.6
00002318,Scott,Parker,003,QB,173,201,956808.7
00002319,Timothy,Ramirez,017,WR,120,304,536368.68
00002320,Christopher,Miller,013,WR,270,66,785731.68
00002321,David,Hurley,022,QB,203,345,699081.86
00002322,Aaron,Lane,002,RB,295,256,476077.31
00002323,Scott,Levine,016,RB,239,-17,363569.21
00002324,Douglas,Mendoza,021,WR,126,-56,242095.56
00002325,John,Davis,014,QB,51,-24,193055.99
00002326,Vincent,Mitchell,015,QB,66,387,775459.0
00002327,Jamie,Murphy,014,WR,157,189,856399.74
00002328,Jerome,Vargas,023,WR,181,444,454133.4
00002329,Patrick,Mcdaniel,007,QB,181,-83,595109.62
00002330,Darrell,Williams,021,WR,139,257,139056.13
00002331,Richard,Wells,010,QB,246,401,506251.9
00002332,Nathaniel,Rodriguez,009,WR,63,203,479473.75
00002333,Andrew,Adams,023,WR,221,36,841868.83
00002334,Keith,Rodgers,014,QB,278,393,597926.83
00002335,Anthony,Caldwell,027,QB,63,492,887725.83
00002336,John,Snyder,017,WR,227,-66,584813.61
00002337,Mark,Wilson,021,QB,222,464,202755.53
00002338,Christopher,Bush,001,WR,245,494,348083.25
00002339,Corey,Lang,021,WR,299,363,331721.41
00002340,Brandon,Chen,005,RB,173,436,778552.33
00002341,Robert,Johnson,015,RB,86,455,133091.07
00002342,Jack,Lyons,025,QB,246,140,742885.02
00002343,William,Murphy,024,RB,72,323,316614.22
00002344,Jeffery,Owen,002,QB,141,-66,872740.24
00002345,Ryan,Harvey,013,RB,73,390,678382.98
00002346,Robert,Figueroa,002,WR,201,44,259109.76
00002347,Scott,Erickson,016,QB,299,145,566315.56
00002348,Joseph,Kaufman,023,QB,30,-1,576897.09
00002349,James,Chang,018,QB,40,336,607515.23
00002350,Joe,Peterson,024,WR,18,275,810336.76
00002351,Robert,Davis,023,RB,106,200,793933.22
00002352,Jeremiah,Adams,011,QB,57,-36,500734.77
00002353,Calvin,Sloan,018,WR,276,13,837356.49
00002354,Robert,Bentley,025,RB,67,157,656582.07
00002355,David,Turner,028,QB,165,231,770890.52
00002356,Jake,Turner,020,QB,291,188,795937.26
00002357,Kyle,Moreno,008,QB,271,263,351744.53
00002358,Jesse,Robertson,018,WR,94,209,511352.3
00002359,Cory,Mccullough,010,RB,184,204,886163.93
00002360,Troy,Gonzalez,020,RB,245,292,427876.5
00002361,Joshua,White,018,RB,282,83,813628.88
00002362,Matthew,Harris,011,WR,16,-11,117398.69
00002363,Bobby,Mendoza,029,RB,35,226,819060.96
00002364,James,Neal,007,QB,259,362,482878.87
00002365,Tyler,Steele,007,QB,221,294,233439.36
00002366,Taylor,Hayes,017,WR,251,283,873834.81
00002367,Jerry,Williams,007,QB,82,19,481682.99
00002368,Frank,Moore,027,RB,294,69,236639.35
00002369,Jimmy,Allen,030,WR,269,197,465454.0
00002370,Matthew,Patterson,010,RB,296,199,593713.06
00002371,Jonathan,Castaneda,011,RB,99,321,996371.82
00002372,Christopher,Thomas,006,WR,50,183,896351.47
00002373,Daniel,Santos,007,QB,108,-65,796885.45
00002374,Scott,Mills,014,RB,77,24,718598.89
00002375,Craig,Stevenson,001,RB,129,446,686808.72
00002376,William,Morrison,010,QB,131,242,259315.29
00002377,Douglas,Massey,017,WR,270,-15,171068.09
00002378,Bryan,Carter,018,QB,71,-45,128326.93
00002379,Andrew,Fuentes,029,QB,181,-32,787723.76
00002380,Roy,Maldonado,019,RB,156,84,221643.37
00002381,Kenneth,Peterson,003,WR,231,92,756469.25
00002382,Donald,Jenkins,005,RB,7,234,135259.44
00002383,Christopher,Hancock,018,RB,259,144,309201.15
00002384,Jon,Boyd,012,QB,81,191,902597.99
00002385,Eugene,Williams,029,WR,222,339,822534.18
00002386,Joseph,Knight,009,RB,229,51,289137.43
00002387,Frederick,Anderson,015,RB,10,69,767507.74
00002388,Jesse,Chandler,030,QB,251,294,687419.92
00002389,Casey,Sexton,021,QB,136,-97,594820.35
00002390,Allen,Smith,012,WR,22,363,189512.67
00002391,Robert,Moreno,006,WR,247,78,773385.43
00002392,Jeremy,Bender,013,QB,169,75,363394.76
00002393,Shawn,Hall,016,QB,55,277,787172.17
00002394,Joseph,Joseph,013,WR,285,249,680216.89
